file,id,source,author,premium,risk,text_excerpt
data/cards.ts,card-329,Yirmiyahu 17:7,Sfat Emet,true,likely-PD-or-traditional,Jérémie oppose deux attitudes fondamentales : la confiance en l'homme (fragile comme un arbuste dans le désert) et la confiance en Dieu (comme un arbre planté a
data/cards.ts,card-330,Michée 7:18,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"Michée clôt son livre sur la question rhétorique la plus émouvante de la prophétie : qui est Dieu sinon Celui qui pardonne ? Le nom de Michée (Micha-El — ""Qui e"
data/cards.ts,card-331,"Rabbi Israel Salanter, Ohr Yisrael (19ème siècle)",Sfat Emet,true,likely-PD-or-traditional,"Israel Salanter (1809-1883), fondateur du mouvement Mussar, distingue la connaissance intellectuelle de la connaissance transformatrice. On peut savoir que la j"
data/cards.ts,card-332,"Rabbi Israel Salanter, Iggeret HaMussar",Sfat Emet,true,likely-PD-or-traditional,Cette distinction est au cœur du projet mussar : la transformation ne s'arrête pas à la tête. Israel Salanter observait que les hommes les plus érudits pouvaien
data/cards.ts,card-333,"Rabbi Simcha Zissel Ziv, Chochma UMussar",Chofetz Chaim,true,likely-PD-or-traditional,"Simcha Zissel Ziv (1824-1898), le ""Sabba de Kelm"", enseignait que l'émet est la vertu architecturale : sans elle, toutes les autres sont fragiles. On peut être"
data/cards.ts,card-334,"Talmud Bavli, Shabbat 127a",Rav Kook,true,PD (†1935),Ce passage talmudique énumère les trois piliers de l'existence juive active. L'étude (talmud Torah) engage l'intellect dans la rencontre avec la sagesse divine.
data/cards.ts,card-335,École de Novaardok — éthique mussar,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"L'école Mussar de Novaardok, fondée par Rabbi Yosef Yozel Horowitz, insistait sur le détachement des influences extérieures comme chemin vers la liberté intérie"
data/cards.ts,card-336,Rebbe de Kotzk — Menachem Mendel Morgensztern (19ème siècle),Heschel,true,COPYRIGHT (†1972 → 2042),"Le Kotzker Rebbe (1787-1859), figure la plus solitaire et la plus exigeante du hassidisme polonais, donnait une réponse radicalement subjective à la question li"
data/cards.ts,card-337,"Talmud Bavli, Shabbat 55a — médité par le Kotzker Rebbe",Heschel,true,COPYRIGHT (†1972 → 2042),"Le Kotzker fit de cet enseignement talmudique le centre de toute sa vie spirituelle. Si Dieu est Vérité, alors toute relation authentique avec Dieu exige la vér"
data/cards.ts,card-338,"Rabbi Levi Yitzhak de Berditchev, Kedushat Levi",Heschel,true,COPYRIGHT (†1972 → 2042),"Levi Yitzhak de Berditchev (1740-1809) est le ""défenseur d'Israël"" — le tsaddik qui plaidait pour le peuple juif devant Dieu Lui-même. Cette question rhétorique"
data/cards.ts,card-339,"Rabbi Levi Yitzhak de Berditchev, prière personnelle",Rav Kook,true,PD (†1935),"Cette prière personnelle de Levi Yitzhak condense la théologie hassidique : la pratique extérieure sans amour est vide. Les jeûnes, les prières, les études — to"
data/cards.ts,card-340,Hagadah de Pessah — Mishna Pesahim 10:5,Sfat Emet,true,likely-PD-or-traditional,Le Sfat Emet interprète cette obligation comme une invitation à l'actualisation permanente de la libération. Nous ne commémorons pas une libération ancienne — n
data/cards.ts,card-341,Iyov 19:25,Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"Job, après avoir tout perdu, exprime une foi d'une profondeur extraordinaire. Non pas que la souffrance soit expliquée — elle ne l'est jamais dans le Livre de J"
data/cards.ts,card-342,Iyov 38:4,Heschel,true,COPYRIGHT (†1972 → 2042),La réponse de Dieu à Job depuis le tourbillon est l'un des textes les plus grandioses de la littérature humaine. Dieu ne répond pas aux accusations de Job — Il
data/cards.ts,card-343,Ruth 1:16,Lévinas,true,COPYRIGHT (†1995 → 2065),"Les paroles de Ruth à Naomi sont parmi les plus belles déclarations de fidélité de toute la Bible. Ruth la Moabite choisit librement, depuis l'amour et non l'ob"
data/cards.ts,card-344,Kohélet 3:1,Sfat Emet,true,likely-PD-or-traditional,"Kohélet développe l'une des méditations les plus profondes sur le temps. Chaque moment a sa vérité propre — il y a un temps pour pleurer et un temps pour rire,"
data/cards.ts,card-345,Kohélet 9:11,Heschel,true,COPYRIGHT (†1972 → 2042),"Kohélet est l'antidote à l'illusion méritocratique. Le monde ne se distribue pas selon les mérites — les meilleurs ne gagnent pas toujours, les plus sages ne pr"
data/cards.ts,card-346,"Talmud Bavli, Bava Metzia 58b",Lévinas,true,COPYRIGHT (†1995 → 2065),Les rabbins comparent l'humiliation publique au meurtre — hyperbole volontaire qui signale la gravité de la blessure à la dignité. Quand quelqu'un rougit d'humi
data/cards.ts,card-347,"Talmud Bavli, Sukkah 52a",Rabbi Joseph B. Soloveitchik,true,COPYRIGHT (†1993 → 2063),"Cette image talmudique décrit la psychologie de l'habitude. Le yetzer hara ne s'impose pas d'emblée avec toute sa force — il commence imperceptiblement, comme u"
data/cards.ts,card-348,"Talmud Bavli, Sotah 14a",Lévinas,true,COPYRIGHT (†1995 → 2065),"Comment imiter Dieu, être incorporel et infini ? Les rabbins répondent : en imitant Ses attributs moraux. Dieu habille les nus (Adam et Ève, après la faute) — t"
data/cards.ts,card-349,"Mishley 10:2 / Talmud Bavli, Bava Batra 10a",Chofetz Chaim,true,likely-PD-or-traditional,"Ce verset bref est l'un des plus développés dans la tradition rabbinique. Les sages comprennent la ""mort"" comme mort spirituelle, mort prématurée, mais aussi co"
data/cards.ts,card-350,"Talmud Bavli, Taanit 7a",Sfat Emet,true,likely-PD-or-traditional,Cette image de l'eau qui descend vers les lieux bas pour s'y rassembler décrit la loi spirituelle de l'humilité. La Torah ne peut habiter un vase plein de soi-m
data/cards.ts,card-351,"Maharal de Prague, Tiferet Yisrael (16ème siècle)",Rav Kook,true,PD (†1935),"Rabbi Yehoudah Loew ben Bezalel, le Maharal de Prague (1520-1609), développe une métaphysique de la singularité d'Israël. Non pas supériorité morale innée — mai"
data/cards.ts,card-352,"Maharal de Prague, Gevurot Hashem",Rav Kook,true,PD (†1935),Le Maharal comprend la Géoula non comme un événement historique extérieur mais comme une réalité intérieure qui attend d'être révélée. La liberté d'Égypte était
data/cards.ts,card-353,"Maharal de Prague, Netivot Olam",Sfat Emet,true,likely-PD-or-traditional,"Le Maharal développe ici la doctrine rabbinique de la Torah précosmique. La Torah n'est pas seulement un texte révélé — c'est le plan de la création, la structu"
data/cards.ts,card-354,"Maharal de Prague, Be'er HaGolah",Lévinas,true,COPYRIGHT (†1995 → 2065),"Le Maharal développe une ontologie de la vérité : l'émet est la réalité même, sans surface ni apparence. Tout ce qui a un ""extérieur"" peut être un masque — la v"
data/cards.ts,card-355,"Maharal de Prague, Commentaire sur Pirké Avot",Rav Kook,true,PD (†1935),Cette intuition du Maharal préfigure la psychologie des types spirituels. La Torah n'est pas un chemin unique pour tous — elle a autant de chemins que d'âmes. C
data/cards.ts,card-356,"Abraham Joshua Heschel, Who Is Man? (1965)",Heschel,true,COPYRIGHT (†1972 → 2042),"Heschel renverse la direction de l'interrogation existentielle. Nous nous demandons ""qui est Dieu ?"" mais Dieu se demande ""qui est cet être que j'ai créé ?"" L'h"
data/cards.ts,card-357,"Abraham Joshua Heschel, The Prophets (1962)",Heschel,true,COPYRIGHT (†1972 → 2042),"L'œuvre majeure de Heschel sur la prophétie développe la notion de ""divine pathos"" — Dieu ressent, s'indigne, aime, souffre de l'injustice humaine. Le prophète"
data/cards.ts,card-358,"Abraham Joshua Heschel, Israel: An Echo of Eternity (1969)",Heschel,true,COPYRIGHT (†1972 → 2042),"Écrit après la Guerre des Six Jours, ce livre exprime la théologie heschelienne du lieu sacré. Jérusalem n'est pas seulement une ville — c'est une mémoire vivan"
data/cards.ts,card-359,"Abraham Joshua Heschel, A Passion for Truth (1973)",Heschel,true,COPYRIGHT (†1972 → 2042),"Dernier livre de Heschel, A Passion for Truth met en dialogue les deux pôles du hassidisme. Le Baal Shem Tov part de la joie et de la proximité divine — Dieu es"
data/cards.ts,card-360,"Abraham Joshua Heschel, Moral Grandeur and Spiritual Audacity",Heschel,true,COPYRIGHT (†1972 → 2042),Heschel développe ici une éthique qui dépasse le légalisme. La Torah trace des frontières — ce qui est interdit protège contre les abus graves. Mais la vie mora
data/cards.ts,card-361,"Maïmonide, Hilkhot Deot 1:6",Maïmonide,true,likely-PD-or-traditional,"Maïmonide fonde l'éthique juive sur l'imitatio Dei : Dieu est la norme absolue du bien moral. Ses attributs — miséricorde, grâce, vérité, bonté — ne sont pas de"
data/cards.ts,card-362,"Ramban, Iggeret HaRamban (Lettre du Ramban)",Ramban,true,likely-PD-or-traditional,La fameuse lettre du Ramban à son fils résume la sagesse d'une vie : tout commence par l'humilité. Non pas la dépréciation de soi ou le manque de confiance — ma
data/cards.ts,card-363,"Rav Kook, Orot HaTeshuvah (1925)",Rav Kook,true,PD (†1935),"Rav Kook, premier Grand Rabbin ashkénaze de Palestine mandataire, voyait dans le retour physique du peuple juif en Eretz Israël le début d'un processus spiritue"
data/cards.ts,card-364,Mishna Sanhedrin 10:1 — Zohar I:2a,Rav Kook,true,PD (†1935),L'affirmation radicale de la Mishna — que tout Israël partage le monde futur — exprime une sotériologie de l'inclusion universelle. Non que chaque acte soit ind
data/cards.ts,card-365,Tehillim 150:1-6 — dernier psaume,Heschel,false,COPYRIGHT (†1972 → 2042),"Le dernier verset du dernier psaume est l'aboutissement de toute la collection. Après les supplications, les larmes, les cris vers Dieu, les descriptions des en"
data/cards.ts,mod-emunah-1,Qohélet 7:16,Maïmonide,false,likely-PD-or-traditional,Qohélet inscrit la modération au cœur même de la quête de justice. L'excès de vertu peut devenir orgueil déguisé. Le sage biblique enseigne que la juste mesure
data/cards.ts,mod-emunah-2,Pirké Avot 1:15,Rashi,false,likely-PD-or-traditional,"Shammaï enseigne la modération du jugement par l'ouverture du visage. Recevoir autrui avec grâce, quelle que soit son apparence, exige de modérer ses préjugés e"
data/cards.ts,mod-emunah-3,Pirké Avot 4:1,Maïmonide,false,likely-PD-or-traditional,Ben Zoma renverse la notion de force : la véritable puissance n'est pas tournée vers l'extérieur mais vers l'intérieur. Maîtriser le yetzer — l'impulsion — est
data/cards.ts,mod-emunah-4,Proverbes 3:17,Rashi,false,likely-PD-or-traditional,"La Torah est décrite non comme joug austère mais comme chemin de douceur. Rashi voit ici l'appel à une observance mesurée, non crispée. La Loi divine, bien comp"
data/cards.ts,mod-emunah-5,Deutéronome 4:2,Maïmonide,false,likely-PD-or-traditional,Le commandement divin de ne rien ajouter ni retrancher est le fondement halachique de la modération. Maïmonide en tire une philosophie de l'équilibre : toute dé
data/cards.ts,mod-emunah-6,Pirké Avot 4:10,Ramban,true,likely-PD-or-traditional,L'humilité est la forme la plus subtile de la modération : modération de l'ego. Rabbi Levitas de Yabneh enseigne que la shiflut — la bassesse d'esprit — n'est p
data/cards.ts,mod-emunah-7,Psaumes 119:9,Ramchal,true,likely-PD-or-traditional,Le Psalmiste propose la fidélité à la parole divine comme chemin de modération. Garder sa voie pure exige de modérer les élans de la jeunesse par l'ancrage dans
data/cards.ts,mod-emunah-8,Proverbes 9:9,Baal Shem Tov,true,likely-PD-or-traditional,"La sagesse s'accroît par la réception mesurée, non par l'accumulation compulsive. Le Baal Shem Tov enseigne que la vraie réception de sagesse exige un vide inté"
data/cards.ts,mod-emunah-9,Psaumes 34:14,Chofetz Chaim,true,likely-PD-or-traditional,Le Chofetz Chaim a consacré sa vie entière à ce verset. La shmirat halashon — garde de la parole — est la forme de modération la plus difficile et la plus fécon
data/cards.ts,mod-emunah-10,Pirké Avot 1:17,Rashi,true,likely-PD-or-traditional,La tradition rabbinique sacralise le silence comme vertu active. Modérer la parole n'est pas timidité mais connaissance profonde de la valeur des mots. Rabbi Sh
data/cards.ts,mod-emunah-11,Michée 6:8,Maïmonide,true,likely-PD-or-traditional,Michée condense toute la Torah en trois formules dont la dernière est la marche discrète avec Dieu. La modération est ici posture existentielle : ne pas s'affic
data/cards.ts,mod-emunah-12,Pirké Avot 2:1,Ramchal,true,likely-PD-or-traditional,Rabbi Yéhouda HaNassi invite à un discernement mesuré de la pratique. Cette comptabilité spirituelle n'est pas utilitarisme : elle est art d'évaluer ses forces
data/cards.ts,temp-emunah-1,Psaumes 37:16,Maïmonide,false,likely-PD-or-traditional,Le Psalmiste affirme la supériorité qualitative sur la quantité. La tempérance n'est pas résignation au manque : c'est la reconnaissance que le peu acquis dans
data/cards.ts,temp-emunah-2,Pirké Avot 4:1,Baal Shem Tov,false,likely-PD-or-traditional,"Ben Zoma redéfinit la richesse comme relation au réel, non comme état matériel. La joie dans sa part — simcha bechelko — est la forme la plus haute de la tempér"
data/cards.ts,temp-emunah-3,Exode 20:17,Maïmonide,false,likely-PD-or-traditional,Le dixième commandement interdit non un acte mais un mouvement intérieur : la convoitise. La tempérance est ici radicalement intérieure — elle concerne le désir
data/cards.ts,temp-emunah-4,"Ramchal — Messilat Yesharim, ch. 13",Ramchal,false,likely-PD-or-traditional,Le Ramchal place la séparation des désirs comme étape nécessaire sur le chemin de la sainteté. La tempérance n'est pas une fin mais un espace de sécurité : en r
data/cards.ts,temp-emunah-5,Pirké Avot 2:1,Rashi,false,likely-PD-or-traditional,La tempérance naît de la conscience de sa propre condition éphémère. Cette méditation sur l'origine et la destination de l'être humain refroidit naturellement l
data/cards.ts,temp-emunah-6,Psaumes 109:22,Rabbi Nahman,true,likely-PD-or-traditional,Rabbi Nahman de Breslev voit dans l'aveu de pauvreté spirituelle le début de la vraie richesse. La tempérance passe par l'acceptation de son insuffisance : celu
data/cards.ts,temp-emunah-7,Pirké Avot 1:17,Ramban,true,likely-PD-or-traditional,"La tempérance s'applique aussi à la parole savante. Rabban Gamliel modère la tendance à l'érudition exhibée : ce qui compte est ce qu'on fait, pas ce qu'on sait"
data/cards.ts,temp-emunah-8,Pirké Avot 3:10,Baal Shem Tov,true,likely-PD-or-traditional,"Rabbi Hanania enseigne que la vertu socialement visible est un signe de rectitude spirituelle. La tempérance qui apaise les autres — qui ne heurte pas, n'excède"
data/cards.ts,temp-emunah-9,Talmud — Sota 14a,Chofetz Chaim,true,likely-PD-or-traditional,Le Talmud oriente la tempérance vers la générosité : être sévère avec soi et indulgent envers l'autre. Ce renversement est la caractéristique du tsaddik : son e
data/cards.ts,temp-emunah-10,Talmud — Pessahim 113a,Maïmonide,true,likely-PD-or-traditional,La sagesse talmudique valorise l'enracinement tempéré contre le mouvement perpétuel. La bénédiction ne se trouve pas dans l'agitation mais dans la profondeur. L
data/cards.ts,temp-emunah-11,Psaumes 112:1,Rabbi Nahman,true,likely-PD-or-traditional,La crainte divine n'est pas terreur mais révérence modératrice. Elle canalise les désirs vers les commandements. Rabbi Nahman enseigne que la yirat Shamayim — l
data/cards.ts,temp-emunah-12,Talmud — Berakhot 13a,Ramchal,true,likely-PD-or-traditional,Le Talmud présente la tempérance comme substitution d'un joug par un autre — plus léger. Renoncer aux tyrannies du corps et du regard humain pour s'ouvrir à la
